"","city_id","consensus_label_majority","probability","pop","city_name","country","n_studies","cluster_name","Region"
"8426",8656,3,0.418444411304457,0.08,"Jaspur","India",0,"Urban planning first","Asia"
"8427",8657,3,0.373200319260492,0.077,"Haizijie","China",0,"Urban planning first","Asia"
"8428",8658,2,0.521683111477702,0.054,"Sasni","India",0,"Development first","Asia"
"8429",8660,0,0.317916294270366,2.79,"Agra","India",14,"Mitigation first","Asia"
"8430",8661,3,0.352795417739014,0.086,"Gulin","China",0,"Urban planning first","Asia"
"8431",8662,2,0.498954742283311,0.198,"Waladgaon","India",0,"Development first","Asia"
"8432",8663,0,0.882373470184331,0.053,"Keshan","China",0,"Mitigation first","Asia"
"8433",8664,2,0.523441104636562,0.089,"Atrauli","India",0,"Development first","Asia"
"8434",8665,3,0.356199674028442,0.075,"Nanba","China",0,"Urban planning first","Asia"
"8435",8666,3,0.417878314239006,1.447,"Moradabad","India",1,"Urban planning first","Asia"
"8436",8667,0,0.88742209111152,0.074,"Weichang","China",1,"Mitigation first","Asia"
"8437",8668,2,0.522394147061428,0.057,"Kheragarh","India",0,"Development first","Asia"
"8438",8669,3,0.392852425982333,0.111,"Shangluo","China",8,"Urban planning first","Asia"
"8439",8670,2,0.52548123563031,0.055,"Sarangpur","India",0,"Development first","Asia"
"8440",8671,3,0.396090708555725,0.066,"Shizong","China",0,"Urban planning first","Asia"
"8441",8672,3,0.439600589051199,1.543,"Chhatrapati Sambhajinagar","India",0,"Urban planning first","Asia"
"8442",8673,3,0.356904050619581,0.087,"Kaijiang","China",0,"Urban planning first","Asia"
"8443",8674,2,0.533516403478708,0.421,"Sambhal","India",0,"Development first","Asia"
"8444",8675,3,0.381137440533392,0.073,"Panzhou","China",0,"Urban planning first","Asia"
"8445",8676,2,0.522781952692013,0.08,"Sadabad","India",0,"Development first","Asia"
"8446",8677,0,0.856712706099505,0.466,"Yangquan","China",4,"Mitigation first","Asia"
"8447",8678,2,0.526125867758415,0.053,"Barwaha","India",0,"Development first","Asia"
"8448",8679,3,0.392226022469674,0.067,"Luonan","China",0,"Urban planning first","Asia"
"8449",8680,2,0.508929417414871,0.459,"Ichalkaranji","India",0,"Development first","Asia"
"8450",8681,3,0.356121403631346,0.145,"Dianjiang","China",0,"Urban planning first","Asia"
"8451",8682,2,0.549632614722629,0.069,"Nippani","India",0,"Development first","Asia"
"8452",8683,0,0.425783030080563,0.098,"Wenxi","China",0,"Mitigation first","Asia"
"8453",8684,2,0.779529306030851,0.053,"Gadahinglaj","India",0,"Development first","Asia"
"8454",8685,0,0.51482987016,0.687,"Yuncheng","China",0,"Mitigation first","Asia"
"8455",8686,3,0.457285431748953,0.316,"Thakurdwara","India",0,"Urban planning first","Asia"
"8456",8687,0,0.456750217661294,0.057,"Quwo","China",0,"Mitigation first","Asia"
"8457",8688,2,0.532338525463855,0.052,"Yawal","India",0,"Development first","Asia"
"8458",8689,0,0.408860048422077,0.084,"Ruicheng","China",0,"Mitigation first","Asia"
"8459",8690,2,0.524105593798081,0.056,"Kailaras","India",0,"Development first","Asia"
"8460",8691,0,0.8248360855976,0.063,"Ongniud","China",0,"Mitigation first","Asia"
"8461",8692,2,0.509012054446106,0.062,"Sanawad","India",0,"Development first","Asia"
"8462",8693,3,0.356226159568467,0.164,"Changshou","China",0,"Urban planning first","Asia"
"8463",8694,2,0.524647577702437,0.727,"Sangli","India",1,"Development first","Asia"
"8464",8695,3,0.433837519902926,0.142,"Wenlan","China",0,"Urban planning first","Asia"
"8465",8696,2,0.524359395884938,0.055,"Shevgaon","India",0,"Development first","Asia"
"8466",8697,3,0.356713726301902,0.157,"Shuanglong","China",0,"Urban planning first","Asia"
"8467",8698,2,0.52173261009446,0.118,"Jaysingpur","India",0,"Development first","Asia"
"8468",8699,3,0.346315792990262,0.182,"Qijiang","China",0,"Urban planning first","Asia"
"8469",8700,2,0.846230887832497,0.12,"Karwar","India",0,"Development first","Asia"
"8470",8701,0,0.498128665578489,0.08,"Yicheng","China",0,"Mitigation first","Asia"
"8471",8702,2,0.523760006544827,0.26,"Dhaulpur","India",0,"Development first","Asia"
"8472",8703,0,0.808637112094568,0.11,"Bei'an","China",0,"Mitigation first","Asia"
"8473",8704,2,0.52283070734191,0.301,"Bhusawal","India",0,"Development first","Asia"
"8474",8705,3,0.354245724181393,0.075,"Xishui","China",0,"Urban planning first","Asia"
"8475",8706,2,0.522253781721413,0.078,"Bahjoi","India",0,"Development first","Asia"
"8476",8707,0,0.885967721497164,0.052,"Lindian","China",0,"Mitigation first","Asia"
"8477",8708,2,0.516334715989607,0.079,"Dhakia Jumma","India",0,"Development first","Asia"
"8478",8709,0,0.850557648259692,0.115,"Pingding County","China",0,"Mitigation first","Asia"
"8479",8710,2,0.491543336865512,0.052,"Faizpur","India",0,"Development first","Asia"
"8480",8711,3,0.424039858311134,0.063,"Shanyang","China",0,"Urban planning first","Asia"
"8481",8712,2,0.519172950939573,0.085,"Tanda","India",0,"Development first","Asia"
"8482",8713,0,0.41381787321424,0.055,"Xia","China",0,"Mitigation first","Asia"
"8483",8714,3,0.48574329294086,0.14,"Sahaspur","India",0,"Urban planning first","Asia"
"8484",8715,3,0.407390344312132,0.06,"Xunyang","China",0,"Urban planning first","Asia"
"8485",8716,2,0.523765517307844,0.093,"Jamner","India",0,"Development first","Asia"
"8486",8717,3,0.356095719842124,0.099,"Liangping","China",0,"Urban planning first","Asia"
"8487",8718,2,0.480674420746176,0.059,"Kher Khata","India",0,"Development first","Asia"
"8488",8719,0,0.620722003872273,0.089,"Nankou","China",0,"Mitigation first","Asia"
"8489",8720,2,0.531497402601599,0.098,"Sikandra Rao","India",0,"Development first","Asia"
"8490",8721,3,0.375298808935585,0.068,"Jinping","China",0,"Urban planning first","Asia"
"8491",8722,2,0.52390815236199,0.1,"Joura","India",0,"Development first","Asia"
"8492",8723,0,0.721089365773468,0.057,"Yushe","China",0,"Mitigation first","Asia"
"8493",8724,2,0.523403010018961,0.054,"Paithan","India",0,"Development first","Asia"
"8494",8725,0,0.64527427733265,0.052,"Qin","China",0,"Mitigation first","Asia"
"8495",8726,2,0.523403471854059,0.088,"Sillod","India",0,"Development first","Asia"
"8496",8727,0,0.433119638000618,0.065,"Jiangxian","China",0,"Mitigation first","Asia"
"8497",8728,2,0.728024989108809,0.789,"Belagavi","India",2,"Development first","Asia"
"8498",8729,3,0.388600192600492,0.102,"Luoping","China",0,"Urban planning first","Asia"
"8499",8730,2,0.523329475621687,0.078,"Jalesar","India",0,"Development first","Asia"
"8500",8731,3,0.393428094582982,0.078,"Dafang","China",1,"Urban planning first","Asia"
"8501",8732,2,0.507805734895401,0.327,"Chandausi","India",0,"Development first","Asia"
"8502",8733,3,0.38844940041949,0.075,"Nayong","China",0,"Urban planning first","Asia"
"8503",8734,2,0.525123452279635,0.062,"Shamsabad","India",0,"Development first","Asia"
"8504",8735,0,0.672007145559418,0.089,"Pingshan","China",0,"Mitigation first","Asia"
"8505",8736,2,0.522976929408659,0.265,"Tundla","India",0,"Development first","Asia"
"8506",8737,0,0.572845186366816,0.417,"Changping","China",5,"Mitigation first","Asia"
"8507",8738,2,0.48846253195685,0.097,"Biaora","India",0,"Development first","Asia"
"8508",8739,3,0.42004762811642,0.11,"Longqiao","China",0,"Urban planning first","Asia"
"8509",8740,2,0.524242771988353,0.08,"Shujalpur","India",0,"Development first","Asia"
"8510",8741,0,0.362012597156899,0.508,"Huiminxiang","China",0,"Mitigation first","Asia"
"8511",8742,2,0.529419342346947,0.054,"Suar","India",0,"Development first","Asia"
"8512",8743,0,0.885492098492537,0.298,"Baicheng","China",4,"Mitigation first","Asia"
"8513",8744,2,0.523949623126169,0.062,"Islamnagar","India",0,"Development first","Asia"
"8514",8745,1,0.365144802935672,18.151,"Beijing","China",1799,"Mega all in","Asia"
"8515",8746,2,0.523748075052331,0.082,"Akluj","India",0,"Development first","Asia"
"8516",8747,0,0.706317939644312,0.074,"Jingxing Mining","China",0,"Mitigation first","Asia"
"8517",8748,2,0.521003804027373,0.054,"Saifni","India",0,"Development first","Asia"
"8518",8750,2,0.489434180013562,0.057,"Chachaura-Binaganj","India",0,"Development first","Asia"
"8519",8751,0,0.438188306502869,0.17,"Lingbao","China",0,"Mitigation first","Asia"
"8520",8752,2,0.585382232990389,0.06,"Bajpur","India",0,"Development first","Asia"
"8521",8753,0,0.876182395947885,0.074,"Zhenlai","China",2,"Mitigation first","Asia"
"8522",8754,3,0.498354289636035,0.37,"Morena","India",0,"Urban planning first","Asia"
"8523",8755,0,0.453167416131996,0.061,"Shanzhou","China",0,"Mitigation first","Asia"
"8524",8756,2,0.525636741007414,0.082,"Raver","India",0,"Development first","Asia"
"8525",8757,0,0.420628444445198,0.071,"Pinglu","China",0,"Mitigation first","Asia"
"8526",8758,3,0.522174279687484,0.533,"Rampur","India",0,"Urban planning first","Asia"
"8527",8759,0,0.749157655895945,0.058,"Lingshou","China",0,"Mitigation first","Asia"
"8528",8760,2,0.482414499936064,0.258,"Guna","India",0,"Development first","Asia"
"8529",8761,0,0.753915402817011,0.086,"Xiyang","China",0,"Mitigation first","Asia"
"8530",8762,2,0.524415612717598,0.192,"Kasganj","India",0,"Development first","Asia"
"8531",8763,0,0.429261560868822,0.238,"Sanmenxia","China",7,"Mitigation first","Asia"
"8532",8764,2,0.523593142395257,0.098,"Sahaswan","India",0,"Development first","Asia"
"8533",8765,3,0.35068593371989,0.106,"Kaizhou","China",0,"Urban planning first","Asia"
"8534",8766,2,0.476024223728142,0.86,"Firozabad","India",0,"Development first","Asia"
"8535",8767,0,0.438272666849547,0.082,"Quyang","China",0,"Mitigation first","Asia"
"8536",8768,2,0.525544199640739,0.06,"Fatehabad","India",0,"Development first","Asia"
"8537",8769,0,0.53951370409645,0.071,"Xingtang","China",0,"Mitigation first","Asia"
"8538",8770,2,0.523837419251036,0.076,"Ashta","India",0,"Development first","Asia"
"8539",8771,3,0.348755057769864,0.093,"Wansheng","China",0,"Urban planning first","Asia"
"8540",8772,2,0.615330555682543,0.052,"Gadarpur","India",0,"Development first","Asia"
"8541",8773,0,0.503218554484551,0.06,"Yixian","China",0,"Mitigation first","Asia"
"8542",8774,2,0.524096925118757,0.247,"Shivpuri","India",0,"Development first","Asia"
"8543",8775,0,0.427083503556006,0.078,"Yuanqu","China",0,"Mitigation first","Asia"
"8544",8776,2,0.490073569607312,0.369,"Khandwa","India",1,"Development first","Asia"
"8545",8777,3,0.391035825146904,0.06,"Danfeng","China",0,"Urban planning first","Asia"
"8546",8778,2,0.524698039818012,0.054,"Sahabad","India",0,"Development first","Asia"
"8547",8779,0,0.43182558410074,0.093,"Tang","China",0,"Mitigation first","Asia"
"8548",8780,2,0.522309474940667,0.331,"Burhanpur","India",0,"Development first","Asia"
"8549",8781,3,0.401016179161268,0.335,"Nanchuan","China",0,"Urban planning first","Asia"
"8550",8782,2,0.801811805139097,0.063,"Kumta","India",0,"Development first","Asia"
"8551",8783,0,0.558416059686639,0.475,"Fangshan","China",1,"Mitigation first","Asia"
"8552",8784,2,0.524256155125551,0.075,"Bisauli","India",0,"Development first","Asia"
"8553",8785,3,0.442235319998286,0.061,"Qiubei","China",0,"Urban planning first","Asia"
"8554",8786,2,0.523269762027922,0.057,"Soron","India",0,"Development first","Asia"
"8555",8787,0,0.791781609037551,0.062,"Heshun","China",0,"Mitigation first","Asia"
"8556",8788,2,0.523814573100436,0.107,"Ambah","India",0,"Development first","Asia"
"8557",8789,1,0.390423749125083,3.1,"Shijiazhuang","China",71,"Mega all in","Asia"
"8558",8790,2,0.518879704746419,0.055,"Bamaur","India",0,"Development first","Asia"
"8559",8791,0,0.874449494696915,0.059,"Anzhou","China",0,"Mitigation first","Asia"
"8560",8792,2,0.563383241848516,0.098,"Gokak","India",0,"Development first","Asia"
"8561",8793,0,0.600467765017875,0.339,"Huairou","China",0,"Mitigation first","Asia"
"8562",8794,2,0.523012971821846,0.314,"Etah","India",0,"Development first","Asia"
"8563",8795,0,0.659768302612234,0.152,"Zhoukoudian","China",0,"Mitigation first","Asia"
"8564",8796,2,0.520671336042168,0.071,"Bilaspur","India",0,"Development first","Asia"
"8565",8797,0,0.858563198120005,0.549,"Chifeng","China",8,"Mitigation first","Asia"
"8566",8799,0,0.662679279204754,0.055,"Zuoquan","China",0,"Mitigation first","Asia"
"8567",8800,2,0.831243794887285,0.051,"Honnavar","India",0,"Development first","Asia"
"8568",8801,0,0.873236445680064,0.129,"Taonan","China",0,"Mitigation first","Asia"
"8569",8802,2,0.524611536537314,0.069,"Milak","India",0,"Development first","Asia"
"8570",8803,0,0.48180052971195,0.057,"Laishui","China",0,"Mitigation first","Asia"
"8571",8804,2,0.509966133009378,0.384,"Jalna","India",1,"Development first","Asia"
"8572",8805,0,0.881409458825367,0.063,"Baiquan","China",0,"Mitigation first","Asia"
"8573",8806,3,0.416619122198257,1.529,"Gwalior","India",14,"Urban planning first","Asia"
"8574",8807,3,0.406703040056744,0.077,"Shuijiang","China",0,"Urban planning first","Asia"
"8575",8808,2,0.522178741876037,0.061,"Ambad","India",0,"Development first","Asia"
"8576",8809,0,0.559697925790472,0.109,"Xinle","China",0,"Mitigation first","Asia"
"8577",8810,3,0.361553260040637,0.075,"Almora","India",1,"Urban planning first","Asia"
"8578",8811,3,0.354150675769638,0.114,"Fengdu","China",1,"Urban planning first","Asia"
"8579",8812,3,0.517209107297518,0.446,"Haldwani","India",0,"Urban planning first","Asia"
"8580",8813,3,0.415046453716855,0.105,"Liuzhi","China",0,"Urban planning first","Asia"
"8581",8814,2,0.440529157443459,0.314,"Rudrapur","India",0,"Development first","Asia"
"8582",8815,0,0.554163282916553,0.103,"Mancheng","China",0,"Mitigation first","Asia"
"8583",8816,2,0.523642730537848,0.121,"Malkapur","India",0,"Development first","Asia"
"8584",8817,3,0.366373579491989,0.396,"Wanzhou","China",1,"Urban planning first","Asia"
"8585",8818,2,0.52375336442053,0.109,"Porsa","India",0,"Development first","Asia"
"8586",8819,3,0.359120822407104,0.106,"Renhuai","China",0,"Urban planning first","Asia"
"8587",8820,2,0.563241781129094,0.052,"Athani","India",0,"Development first","Asia"
"8588",8821,0,0.704596631795037,0.299,"Miyun","China",4,"Mitigation first","Asia"
"8589",8822,2,0.524457923330499,0.12,"Pandharpur","India",0,"Development first","Asia"
"8590",8823,0,0.735524550496621,0.172,"Zhengding","China",0,"Mitigation first","Asia"
"8591",8824,2,0.527546770952991,0.086,"Bailhongal","India",0,"Development first","Asia"
"8592",8825,3,0.360479622901434,0.127,"Zhong","China",0,"Urban planning first","Asia"
"8593",8826,2,0.522985379570382,0.237,"Shikohabad","India",0,"Development first","Asia"
"8594",8827,3,0.360565218412638,0.213,"Xingyi","China",1,"Urban planning first","Asia"
"8595",8828,2,0.522450889360393,0.058,"Georai","India",0,"Development first","Asia"
"8596",8829,3,0.39297836812848,0.085,"Jinsha","China",0,"Urban planning first","Asia"
"8597",8830,2,0.524139743388754,0.113,"Ujhani","India",0,"Development first","Asia"
"8598",8831,0,0.424520393855443,0.241,"Dingzhou","China",0,"Mitigation first","Asia"
"8599",8832,2,0.522895626182817,0.059,"Malanpur","India",0,"Development first","Asia"
"8600",8833,3,0.392971253520681,0.112,"Zhijin","China",1,"Urban planning first","Asia"
"8601",8834,2,0.523754048198087,0.195,"Buldhana","India",0,"Development first","Asia"
"8602",8835,0,0.678240626139818,0.071,"Xiangyuan","China",0,"Mitigation first","Asia"
"8603",8836,2,0.611262824065984,0.093,"Lalkuan","India",0,"Development first","Asia"
"8604",8837,0,0.44469743967054,0.056,"Congyuancun","China",0,"Mitigation first","Asia"
"8605",8838,2,0.524820837912727,0.121,"Aonla","India",0,"Development first","Asia"
"8606",8839,3,0.392274734033015,0.119,"Qianxi","China",0,"Urban planning first","Asia"
"8607",8840,2,0.815984089676823,0.109,"Bhatkal","India",0,"Development first","Asia"
"8608",8841,0,0.480882934689906,0.157,"Zhuozhou","China",2,"Mitigation first","Asia"
"8609",8842,2,0.523792692303083,0.162,"Sehore","India",0,"Development first","Asia"
"8610",8843,0,0.894158706829446,0.436,"Ranghulu","China",0,"Mitigation first","Asia"
"8611",8844,2,0.523255855706273,0.291,"Beed","India",0,"Development first","Asia"
"8612",8845,0,0.533152184661698,0.186,"Gaobeidian","China",0,"Mitigation first","Asia"
"8613",8846,2,0.524032899621572,0.087,"Ganj Dundwara","India",0,"Development first","Asia"
"8614",8847,0,0.466334180164831,0.07,"Dingxing","China",0,"Mitigation first","Asia"
"8615",8848,2,0.548017037170185,0.069,"Rabakavi Banahatti","India",0,"Development first","Asia"
"8616",8849,3,0.361121611370389,0.142,"Changling","China",0,"Urban planning first","Asia"
"8617",8850,2,0.523477340944378,0.065,"Bah","India",0,"Development first","Asia"
"8618",8851,3,0.393230409699029,0.069,"Xingren","China",0,"Urban planning first","Asia"
"8619",8852,2,0.523667085601866,0.369,"Badaun","India",0,"Development first","Asia"
"8620",8853,0,0.447690880381351,0.884,"Baoding","China",23,"Mitigation first","Asia"
"8621",8854,2,0.523181985021224,0.073,"Sirsaganj","India",0,"Development first","Asia"
"8622",8855,3,0.346413152044352,0.116,"Tongzi","China",0,"Urban planning first","Asia"
"8623",8856,2,0.521654589088477,0.111,"Baheri","India",0,"Development first","Asia"
"8624",8857,3,0.375538614148426,0.054,"Puding","China",1,"Urban planning first","Asia"
"8625",8858,2,0.52421019444956,0.057,"Gohad","India",0,"Development first","Asia"
"8626",8859,0,0.432235487836646,0.166,"Xushui District","China",0,"Mitigation first","Asia"
"8627",8860,3,0.435630686910164,1.609,"Bareilly","India",2,"Urban planning first","Asia"
"8628",8862,2,0.523739311470039,0.118,"Chikhli","India",0,"Development first","Asia"
"8629",8863,3,0.37519444373321,0.144,"Yunyang","China",0,"Urban planning first","Asia"
"8630",8864,3,0.486180400702666,0.073,"Ashoknagar","India",0,"Urban planning first","Asia"
"8631",8865,3,0.439155513617119,0.054,"Yanshan","China",0,"Urban planning first","Asia"
"8632",8866,2,0.432439189629161,0.948,"Dharwad","India",2,"Development first","Asia"
"8633",8867,3,0.444854601223302,0.192,"Wenshan","China",1,"Urban planning first","Asia"
"8634",8868,2,0.522578842619726,0.133,"Barshi","India",0,"Development first","Asia"
"8635",8869,0,0.883365983754171,0.079,"Shuangluan","China",0,"Mitigation first","Asia"
"8636",8870,2,0.790617103572845,0.094,"Sirsi","India",0,"Development first","Asia"
"8637",8871,0,0.496753409516888,0.078,"Zhangzi","China",0,"Mitigation first","Asia"
"8638",8872,2,0.525359635431382,0.063,"Jalgaon Jamod","India",0,"Development first","Asia"
"8639",8873,0,0.339700820577529,0.096,"Shizhu","China",0,"Mitigation first","Asia"
"8640",8874,2,0.524628350298027,0.087,"Nandura","India",0,"Development first","Asia"
"8641",8875,0,0.428302045313752,0.075,"Mianchi","China",0,"Mitigation first","Asia"
"8642",8876,2,0.524721211532597,0.072,"Jamakhandi","India",0,"Development first","Asia"
"8643",8877,0,0.887988288419,0.064,"Sartu","China",0,"Mitigation first","Asia"
"8644",8878,3,0.487808225310607,0.054,"Berasia","India",0,"Urban planning first","Asia"
"8645",8879,0,0.563380565691368,0.418,"Songzhuang","China",0,"Mitigation first","Asia"
"8646",8880,2,0.526340490558945,0.058,"Saundatti","India",0,"Development first","Asia"
"8647",8881,0,0.440236881698893,0.054,"Haozhuang","China",0,"Mitigation first","Asia"
"8648",8882,2,0.52381704888208,0.161,"Dabra","India",0,"Development first","Asia"
"8649",8883,0,0.719285667990274,0.057,"Yuanshi","China",0,"Mitigation first","Asia"
"8650",8884,2,0.524683147645048,0.053,"Kakrala","India",0,"Development first","Asia"
"8651",8885,0,0.473503898690109,0.11,"Yangcheng","China",0,"Mitigation first","Asia"
"8652",8886,1,0.31315977521144,2.599,"Bhopal","India",55,"Mega all in","Asia"
"8653",8887,0,0.899306311139227,0.078,"Mingshui","China",0,"Mitigation first","Asia"
"8654",8888,2,0.521857410768109,0.059,"Mudhol","India",0,"Development first","Asia"
"8655",8889,0,0.485989964729933,0.05,"Luancheng","China",0,"Mitigation first","Asia"
"8656",8890,2,0.810990360656433,0.115,"Kundapura","India",0,"Development first","Asia"
"8657",8891,0,0.440145791333569,0.086,"Wuji","China",0,"Mitigation first","Asia"
"8658",8892,2,0.418132223596631,0.06,"Sitarganj","India",0,"Development first","Asia"
"8659",8893,0,0.662953240243167,0.104,"Lucheng","China",0,"Mitigation first","Asia"
"8660",8894,2,0.523597035834608,0.063,"Mahgawan","India",0,"Development first","Asia"
"8661",8895,0,0.707532514587062,0.59,"Changzhi","China",9,"Mitigation first","Asia"
"8662",8896,2,0.488165521124095,0.085,"Sironj","India",0,"Development first","Asia"
"8663",8897,3,0.343533879054806,0.057,"Wulong","China",0,"Urban planning first","Asia"
"8664",8898,2,0.529094124978001,0.21,"Khamgaon","India",1,"Development first","Asia"
"8665",8899,3,0.38828881685964,0.056,"Zhenning","China",0,"Urban planning first","Asia"
"8666",8900,2,0.412742563745529,0.116,"Hubli","India",2,"Development first","Asia"
"8667",8901,0,0.898158711679599,0.057,"Babaishang","China",0,"Mitigation first","Asia"
"8668",8902,2,0.807362439370051,0.304,"Udupi","India",2,"Development first","Asia"
"8669",8903,0,0.755240738993562,0.615,"Chengde","China",0,"Mitigation first","Asia"
"8670",8904,2,0.523501342020249,0.322,"Mainpuri","India",0,"Development first","Asia"
"8671",8905,0,0.899020053732043,0.421,"Daqing","China",0,"Mitigation first","Asia"
"8672",8906,2,0.527148062843419,0.079,"Harda","India",0,"Development first","Asia"
"8673",8907,0,0.446925821934046,0.14,"Gu'an","China",0,"Mitigation first","Asia"
"8674",8908,2,0.522950508129346,0.054,"Partur","India",0,"Development first","Asia"
"8675",8909,3,0.410269379601752,0.583,"Anshun","China",1,"Urban planning first","Asia"
"8676",8910,2,0.522929576698992,0.098,"Nawabganj","India",0,"Development first","Asia"
"8677",8911,0,0.431348456915498,0.052,"Rongcheng","China",0,"Mitigation first","Asia"
"8678",8912,2,0.53284999884696,0.055,"Karhal","India",0,"Development first","Asia"
"8679",8913,0,0.452948525454454,0.138,"Gaocheng","China",0,"Mitigation first","Asia"
"8680",8914,2,0.528771007523345,0.051,"Ramdurg","India",0,"Development first","Asia"
"8681",8915,0,0.686411469579728,0.052,"Licheng","China",0,"Mitigation first","Asia"
"8682",8916,2,0.527351420611457,0.057,"Aliganj","India",0,"Development first","Asia"
"8683",8917,0,0.43973782170381,0.105,"Yima","China",0,"Mitigation first","Asia"
"8684",8918,2,0.5247223238874,0.069,"Jaswantnagar","India",0,"Development first","Asia"
"8685",8919,3,0.432970114001635,0.059,"Yunxi","China",0,"Urban planning first","Asia"
"8686",8920,3,0.496140501759675,0.397,"Bhind","India",0,"Urban planning first","Asia"
"8687",8921,0,0.515844911544515,0.055,"Zhangjiawan","China",0,"Mitigation first","Asia"
"8688",8922,2,0.522981337522796,0.133,"Faridpur","India",0,"Development first","Asia"
"8689",8923,3,0.45155079125347,0.053,"Caiguan","China",0,"Urban planning first","Asia"
"8690",8924,2,0.523076522666391,0.112,"Majalgaon","India",0,"Development first","Asia"
"8691",8925,0,0.420105528821221,0.051,"Santai","China",0,"Mitigation first","Asia"
"8692",8926,3,0.435715956661338,0.113,"Pithoragarh","India",0,"Urban planning first","Asia"
"8693",8927,0,0.47175260277164,0.065,"Shangdang","China",0,"Mitigation first","Asia"
"8694",8928,2,0.524896688112723,0.218,"Datia","India",0,"Development first","Asia"
"8695",8929,0,0.69138734605936,0.295,"Pinggu","China",1,"Mitigation first","Asia"
"8696",8930,2,0.525475048568849,0.096,"Shegaon","India",0,"Development first","Asia"
"8697",8931,0,0.412226727407461,0.135,"Liangmatai","China",0,"Mitigation first","Asia"
"8698",8932,2,0.736735951014476,0.07,"Sagara","India",0,"Development first","Asia"
"8699",8933,0,0.432200203390566,0.068,"Anguo","China",0,"Mitigation first","Asia"
"8700",8934,2,0.605313315928858,0.967,"Mangaluru","India",0,"Development first","Asia"
"8701",8935,3,0.393623126163791,0.072,"Luoning County","China",0,"Urban planning first","Asia"
"8702",8936,3,0.493796053021635,0.333,"Pilibhit","India",0,"Urban planning first","Asia"
"8703",8937,0,0.76949412045275,0.113,"Dashimiao","China",0,"Mitigation first","Asia"
"8704",8938,2,0.526036862818594,0.149,"Mandideep","India",0,"Development first","Asia"
"8705",8939,0,0.613395054560182,0.08,"Gaoyi","China",0,"Mitigation first","Asia"
"8706",8940,2,0.418071757468939,0.097,"Khatīma","India",0,"Development first","Asia"
"8707",8941,3,0.344946442901662,0.063,"Daozhen","China",0,"Urban planning first","Asia"
"8708",8942,2,0.523020439140639,0.148,"Kaimganj","India",0,"Development first","Asia"
"8709",8943,0,0.852211319854696,0.063,"Yuanbaoshan","China",0,"Mitigation first","Asia"
"8710",8944,2,0.525099407971846,0.056,"Chanderi","India",0,"Development first","Asia"
"8711",8945,3,0.425616295229297,1.185,"Honghuagang","China",0,"Urban planning first","Asia"
"8712",8946,2,0.523321936882378,0.459,"Etawah","India",0,"Development first","Asia"
"8713",8947,0,0.57762722307627,0.34,"Sanhe","China",0,"Mitigation first","Asia"
"8714",8948,2,0.523255843087865,0.095,"Mehkar","India",0,"Development first","Asia"
"8715",8949,0,0.527185716680703,0.35,"Gaoping","China",0,"Mitigation first","Asia"
"8716",8950,2,0.516243135213725,0.418,"Vijayapura","India",2,"Development first","Asia"
"8717",8951,0,0.422581277332858,0.129,"Jinzhou","China",0,"Mitigation first","Asia"
"8718",8952,2,0.522474717154252,0.231,"Dharashiv","India",0,"Development first","Asia"
"8719",8953,0,0.427178143573423,0.106,"Zhaoxian","China",0,"Mitigation first","Asia"
"8720",8954,2,0.477737074296932,1.11,"Solapur","India",2,"Development first","Asia"
"8721",8955,0,0.460170013799357,0.072,"Huguan","China",0,"Mitigation first","Asia"
"8722",8956,2,0.5258092783187,0.063,"Balapur","India",0,"Development first","Asia"
"8723",8957,3,0.346964211745689,0.113,"Bozhou","China",0,"Urban planning first","Asia"
"8724",8958,2,0.524526584331755,0.074,"Mungaoli","India",0,"Development first","Asia"
"8725",8959,3,0.371338767600763,0.065,"Maguan","China",0,"Urban planning first","Asia"
"8726",8960,2,0.518554140080804,0.076,"Selu","India",0,"Development first","Asia"
"8727",8961,0,0.813757485044125,0.059,"Xinglong","China",0,"Mitigation first","Asia"
"8728",8962,2,0.525659397884923,0.679,"Jhansi","India",0,"Development first","Asia"
"8729",8963,0,0.418848207991808,0.104,"Boye","China",0,"Mitigation first","Asia"
"8730",8964,2,0.520170463895077,0.139,"Basoda","India",0,"Development first","Asia"
"8731",8965,0,0.726408839171901,0.091,"She","China",0,"Mitigation first","Asia"
"8732",8966,2,0.508617028957392,0.247,"Vidisha","India",0,"Development first","Asia"
"8733",8968,2,0.80091877334549,0.059,"Manjeshwar","India",0,"Development first","Asia"
"8734",8969,0,0.891218269553023,0.092,"Xinghua","China",0,"Mitigation first","Asia"
"8735",8970,2,0.521725654519456,0.136,"Bisalpur","India",0,"Development first","Asia"
"8736",8971,0,0.459784652816625,0.056,"Gaoyang","China",0,"Mitigation first","Asia"
"8737",8972,2,0.523507089697828,0.052,"Pathri","India",0,"Development first","Asia"
"8738",8973,3,0.349857662795864,0.058,"Suiyang","China",0,"Urban planning first","Asia"
"8739",8974,2,0.569730999865884,0.069,"Raisen","India",0,"Development first","Asia"
"8740",8975,0,0.599720588221333,0.513,"Langfang","China",11,"Mitigation first","Asia"
"8741",8976,3,0.495332593955349,0.145,"Gaddanakeri Tanda","India",0,"Urban planning first","Asia"
"8742",8977,0,0.41960414940694,0.072,"Xiongxian","China",0,"Mitigation first","Asia"
"8743",8978,2,0.523676747538657,0.055,"Manwat","India",0,"Development first","Asia"
"8744",8979,0,0.421218249092604,0.094,"Xin'an","China",0,"Mitigation first","Asia"
